,Unnamed: 0,n,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData range Row,MagpieData avg_dev Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData mean NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData mean NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData mean NdUnfilled,MagpieData maximum NfUnfilled,MagpieData mean NfUnfilled,MagpieData minimum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData mean GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData mean GSmagmom,MagpieData maximum SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,label,distance
26,26,1.7,Ag1 Bi1 P2 S6,15.0,83.0,16.0,88.0,23.0,84.5,4.5,88.0,178.006638,57.1186124,40.52227504,317.3,1234.93,917.63,474.409,166.1024,388.36,11.0,5.0,15.2,0.9600000000000002,3.0,0.8,105.0,148.0,43.0,113.7,13.12,105.0,1.93,2.58,2.381,0.2387999999999999,2.58,1.0,1.9,3.3,0.8400000000000001,4.0,0.0,10.0,10.0,2.0,3.2,0.0,14.0,1.4,5.0,29.0,24.0,8.6,4.56,6.0,1.0,0.1,3.0,3.0,2.1,0.54,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.2,0.4800000000000001,2.0,16.33,16.620000000000005,24.91417261904,2.654408333344,25.786875,2.202,1.6462,2.202,0.0,0.0,225.0,66.1,36.46,422,4.035622999427269
27,27,1.4,Ag1 Bi1 P2 Se6,15.0,83.0,34.0,89.0,24.0,85.1,4.860000000000002,89.0,178.006638,85.25561239999999,29.26747504,317.3,1234.93,917.63,537.793,140.74880000000002,494.0,11.0,5.0,15.2,0.9600000000000002,3.0,0.5599999999999998,107.0,148.0,41.0,122.7,9.52,120.0,1.93,2.55,2.363,0.2243999999999998,2.55,1.0,1.9,3.3,0.8400000000000001,4.0,0.0,10.0,10.0,8.0,3.2,10.0,14.0,1.4,5.0,29.0,24.0,14.6,4.5600000000000005,16.0,1.0,0.1,3.0,3.0,2.1,0.54,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.2,0.4800000000000001,2.0,16.33,16.620000000000005,24.99404761904,2.7023333333440016,25.92,1.625,0.8044,0.799,0.0,0.0,225.0,32.5,38.5,148,5.057719880967832
28,28,1.2,Ag1 Bi1 Pb1 S3,16.0,83.0,16.0,88.0,23.0,82.66666666666667,6.444444444444443,88.0,176.9154,103.37393333333334,71.30893333333333,388.36,1234.93,846.57,590.8366666666667,217.9555555555556,388.36,11.0,5.0,14.666666666666666,1.4444444444444446,3.0,1.3333333333333333,105.0,148.0,43.0,125.66666666666669,20.666666666666668,105.0,1.93,2.58,2.3366666666666664,0.2433333333333333,2.58,1.0,1.8333333333333333,2.833333333333333,1.222222222222222,4.0,0.0,10.0,10.0,5.0,5.0,0.0,14.0,4.666666666666667,6.0,29.0,23.0,14.333333333333334,9.444444444444445,6.0,1.0,0.1666666666666666,4.0,4.0,2.1666666666666665,0.888888888888889,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.333333333333333,0.7777777777777778,2.0,16.33,16.620000000000005,25.79177083333333,3.1588194444444464,25.786875,2.202,1.101,2.202,0.0,0.0,225.0,112.0,75.33333333333333,422,3.031197054315096
29,29,0.13,Ag1 Bi1 Pb1 Se3,34.0,83.0,34.0,89.0,24.0,83.16666666666667,6.777777777777776,89.0,130.0204,126.82143333333336,54.179177777777774,494.0,1234.93,740.9300000000001,643.6566666666666,197.0911111111111,494.0,11.0,5.0,14.666666666666666,1.4444444444444446,2.0,0.8333333333333334,120.0,148.0,28.0,133.16666666666666,13.166666666666666,120.0,1.93,2.55,2.3216666666666668,0.231111111111111,2.55,1.0,1.8333333333333333,2.833333333333333,1.222222222222222,4.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,4.666666666666667,11.0,29.0,18.0,19.33333333333333,6.111111111111111,16.0,1.0,0.1666666666666666,4.0,4.0,2.1666666666666665,0.888888888888889,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.333333333333333,0.7777777777777778,2.0,16.33,16.620000000000005,25.85833333333333,3.176111111111112,25.92,0.799,0.3995,0.799,0.0,0.0,225.0,84.0,94.0,425,1.392583624164485
30,30,0.9,Ag1 Bi1 S2,16.0,83.0,16.0,88.0,23.0,81.75,8.375,88.0,176.9154,95.24465,63.17965,388.36,1234.93,846.57,639.0125,297.95875,388.36,11.0,5.0,14.5,1.75,3.0,1.25,105.0,148.0,43.0,125.75,20.75,105.0,1.93,2.58,2.2775,0.3025,2.58,1.0,1.75,2.75,1.375,4.0,0.0,10.0,10.0,5.0,5.0,0.0,14.0,3.5,6.0,29.0,23.0,13.0,8.0,6.0,1.0,0.25,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5,2.0,16.33,16.620000000000005,25.2134375,4.4417187500000015,25.786875,2.202,1.101,2.202,0.0,0.0,225.0,94.25,65.375,422,3.301726700828396
31,31,0.34,Ag1 Bi1 Se2,34.0,83.0,34.0,89.0,24.0,82.25,8.625,89.0,130.0204,118.69215,45.144125,494.0,1234.93,740.9300000000001,691.8325,271.54875000000004,494.0,11.0,5.0,14.5,1.75,2.0,0.75,120.0,148.0,28.0,133.25,13.25,120.0,1.93,2.55,2.2625,0.2874999999999999,2.55,1.0,1.75,2.75,1.375,4.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,3.5,11.0,29.0,18.0,18.0,5.5,16.0,1.0,0.25,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5,2.0,16.33,16.620000000000005,25.28,4.475000000000001,25.92,0.799,0.3995,0.799,0.0,0.0,225.0,66.25,79.375,425,1.6776285409917149
32,32,2.52,Ag1 Br1,35.0,47.0,35.0,95.0,30.0,80.0,15.0,65.0,27.964200000000005,93.8861,13.982100000000004,265.8,1234.93,969.13,750.365,484.56500000000005,265.8,11.0,6.0,14.0,3.0,1.0,0.5,120.0,145.0,25.0,132.5,12.5,120.0,1.93,2.96,2.445,0.515,1.93,1.0,1.5,2.5,2.5,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,11.0,17.0,6.0,14.0,3.0,11.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.33,13.150000000000002,22.905,6.575000000000001,16.33,1.457,0.7285,0.0,0.0,0.0,225.0,144.5,80.5,177,4.868517535884247
33,33,0.0,Ag1 C1 N1 O1,6.0,47.0,6.0,87.0,22.0,77.75,6.75,65.0,95.8575,37.471250000000005,35.198475,54.8,3823.0,3768.2,1293.9450000000002,1264.5275,54.8,11.0,5.0,14.0,1.5,3.0,1.125,66.0,145.0,79.0,89.5,27.75,66.0,1.93,3.44,2.74,0.5,1.93,1.0,1.75,2.25,1.25,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,4.0,11.0,7.0,6.5,2.25,4.0,1.0,0.25,4.0,4.0,2.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.5,1.0,1.0,5.64,10.689999999999998,11.4609375,4.0884375,5.64,6.437,2.73325,0.0,0.0,0.0,225.0,156.25,72.125,3,5.752344462683523
34,34,5.13,Ag1 Cl1,17.0,47.0,17.0,94.0,29.0,79.5,14.5,65.0,72.4152,71.6606,36.2076,171.6,1234.93,1063.3300000000002,703.265,531.665,171.6,11.0,6.0,14.0,3.0,2.0,1.0,102.0,145.0,43.0,123.5,21.5,102.0,1.93,3.16,2.545,0.6150000000000001,1.93,1.0,1.5,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,7.0,11.0,4.0,9.0,2.0,7.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.33,8.1675,20.41375,4.08375,16.33,2.493,1.2465,0.0,0.0,0.0,225.0,144.5,80.5,2,4.282980690241948
35,35,2.8,Ag1 F1,9.0,47.0,9.0,93.0,28.0,79.0,14.0,65.0,88.8697968,63.4333016,44.4348984,53.5,1234.93,1181.43,644.215,590.715,53.5,11.0,6.0,14.0,3.0,3.0,1.5,57.0,145.0,88.0,101.0,44.0,57.0,1.93,3.98,2.955,1.025,1.93,1.0,1.5,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,7.0,11.0,4.0,9.0,2.0,7.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.7075,6.622499999999999,13.01875,3.31125,9.7075,1.97,0.985,0.0,0.0,0.0,225.0,120.0,105.0,308,2.7638609634938245
36,36,0.0,Ag1 Ge1 O3,8.0,47.0,8.0,87.0,22.0,81.0,7.2,87.0,91.8688,45.70128,35.642256,54.8,1234.93,1180.13,522.146,560.8152,54.8,11.0,5.0,14.6,1.6800000000000002,3.0,1.2,66.0,145.0,79.0,92.6,31.92,66.0,1.93,3.44,2.852,0.7056000000000001,3.44,1.0,1.8,2.8,1.44,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,6.0,14.0,8.0,8.6,3.12,6.0,1.0,0.2,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.2,0.7200000000000001,2.0,9.105,13.9,13.329999999999998,5.069999999999999,9.105,0.383,0.0766,0.0,0.0,0.0,225.0,97.2,102.24,116,1.7426629277692258
37,37,1.57,Ag1 O1,8.0,47.0,8.0,87.0,22.0,76.0,11.0,65.0,91.8688,61.9338,45.9344,54.8,1234.93,1180.13,644.865,590.065,54.8,11.0,5.0,13.5,2.5,3.0,1.5,66.0,145.0,79.0,105.5,39.5,66.0,1.93,3.44,2.685,0.755,1.93,1.0,1.5,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,6.0,11.0,5.0,8.5,2.5,6.0,1.0,0.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,0.5,1.0,9.105,7.224999999999998,12.7175,3.612499999999999,9.105,0.0,0.0,0.0,0.0,0.0,225.0,118.5,106.5,308,2.0921926360707164
38,38,1.47,Ag1 P15,15.0,47.0,15.0,83.0,18.0,81.875,2.109375,83.0,76.89443800000001,35.779664375,9.011066953124995,317.3,1234.93,917.63,374.651875,107.534765625,317.3,11.0,4.0,14.75,0.46875,2.0,0.234375,107.0,145.0,38.0,109.375,4.453125,107.0,1.93,2.19,2.17375,0.0304687499999998,2.19,1.0,1.9375,2.8125,0.3515625,3.0,0.0,10.0,10.0,0.625,1.171875,0.0,0.0,0.0,5.0,11.0,6.0,5.375,0.703125,5.0,1.0,0.0625,3.0,3.0,2.8125,0.3515625,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.875,0.234375,3.0,16.33,6.240238095200002,22.18022321425,0.7312779017812516,22.5702380952,1.625,1.5234375,1.625,0.0,0.0,225.0,15.9375,26.1328125,5,5.3572953787863975
39,39,1.5,Ag1 Pd1 I3 O9,8.0,53.0,8.0,96.0,34.0,85.57142857142857,6.306122448979593,87.0,110.90507,52.78544357142857,47.29634173469388,54.8,1828.05,1773.25,336.9092857142858,362.7119387755103,54.8,10.0,7.0,15.428571428571429,1.4081632653061222,3.0,1.3775510204081631,66.0,145.0,79.0,92.5,34.07142857142857,66.0,1.93,3.44,3.0764285714285715,0.4674489795918367,3.44,0.0,1.7857142857142858,3.642857142857143,1.0408163265306123,4.0,0.0,10.0,10.0,3.571428571428572,4.591836734693877,0.0,0.0,0.0,6.0,17.0,11.0,9.0,3.857142857142857,6.0,1.0,0.0714285714285714,2.0,2.0,1.5,0.6428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5714285714285714,0.5510204081632654,2.0,9.105,33.91,17.266428571428573,11.035102040816328,9.105,1.062,0.2275714285714285,0.0,0.0,0.0,225.0,53.57142857142857,53.44897959183673,45,2.2494424471251357
40,40,0.0,Ag1 Pd1 O2,8.0,47.0,8.0,87.0,25.0,75.25,11.75,87.0,91.8688,61.57175,45.57235,54.8,1828.05,1773.25,793.145,738.345,54.8,10.0,6.0,13.25,2.75,3.0,1.5,66.0,145.0,79.0,104.0,38.0,66.0,1.93,3.44,2.7525,0.6875,3.44,0.0,1.25,2.0,2.0,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,6.0,11.0,5.0,8.25,2.25,6.0,1.0,0.25,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,0.75,2.0,9.105,7.224999999999998,12.2375,3.1324999999999994,9.105,0.0,0.0,0.0,0.0,0.0,225.0,118.5,106.5,308,3.21698011129152
41,41,0.0,Ag1 Pt3,47.0,78.0,78.0,65.0,2.0,63.5,0.75,63.0,87.2158,173.28005,32.70592500000001,1234.93,2041.4,806.47,1839.7825000000005,302.4262499999999,2041.4,10.0,1.0,10.25,0.375,1.0,0.375,136.0,145.0,9.0,138.25,3.375,136.0,1.93,2.28,2.1925,0.1312499999999999,2.28,1.0,1.0,0.0,0.0,0.0,9.0,10.0,1.0,9.25,0.375,9.0,14.0,10.5,11.0,24.0,13.0,20.75,4.875,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,1.0,1.75,0.375,2.0,15.02,1.3099999999999987,15.3475,0.4912499999999999,15.02,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,67,3.7208321299142093
42,42,0.18,Ag1 S1 O4,8.0,47.0,8.0,88.0,23.0,83.5,6.166666666666667,87.0,91.8688,33.98846666666667,24.62657777777778,54.8,1234.93,1180.13,307.08166666666665,336.37555555555554,54.8,11.0,5.0,15.166666666666666,1.3888888888888893,3.0,0.8888888888888888,66.0,145.0,79.0,85.66666666666667,26.222222222222225,66.0,1.93,3.44,3.045,0.5266666666666667,3.44,1.0,1.8333333333333333,3.333333333333333,1.111111111111111,4.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,6.0,11.0,5.0,6.833333333333333,1.3888888888888886,6.0,1.0,0.1666666666666666,2.0,2.0,1.6666666666666667,0.5555555555555555,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8333333333333333,0.2777777777777778,2.0,9.105,16.681874999999998,13.089479166666663,5.312638888888888,9.105,2.202,0.367,0.0,0.0,0.0,225.0,57.16666666666666,60.22222222222223,116,2.8132346850026937
43,43,0.8,Ag1 Te2 As1,33.0,52.0,52.0,90.0,25.0,82.25,8.625,90.0,52.6784,109.49745,18.10255,722.66,1234.93,512.2700000000001,942.5625,219.90250000000003,722.66,11.0,5.0,14.5,1.75,1.0,0.375,119.0,145.0,26.0,135.0,8.0,138.0,1.93,2.18,2.0775,0.07375,2.1,1.0,1.75,2.75,1.375,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,11.0,16.0,5.0,14.5,1.75,16.0,1.0,0.25,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5,2.0,16.33,18.4333333333,27.00791666665,7.755416666649999,34.7633333333,0.464,0.232,0.464,0.0,0.0,225.0,173.75,25.625,174,3.3765048856972464
44,44,0.0,Al1 Ni20 B14,5.0,28.0,28.0,73.0,12.0,65.74285714285715,5.420408163265306,61.0,47.8824,38.63438681714285,22.92458649469388,933.47,2348.0,1414.53,1953.299142857143,315.7606857142857,1728.0,10.0,3.0,11.285714285714286,1.469387755102041,2.0,0.9469387755102042,84.0,124.0,40.0,107.91428571428573,19.13142857142857,124.0,1.61,2.04,1.9534285714285715,0.0692571428571429,1.91,2.0,2.0,0.4285714285714285,0.4897959183673469,0.0,0.0,8.0,8.0,4.571428571428571,3.918367346938776,8.0,0.0,0.0,3.0,10.0,7.0,7.0,3.4285714285714284,10.0,0.0,0.0,5.0,5.0,2.142857142857143,2.4489795918367343,0.0,2.0,1.1428571428571428,0.0,0.0,2.0,3.0,3.2857142857142856,1.469387755102041,2.0,7.1725,9.3075,9.237,1.6516000000000002,10.32,1.524,0.6095999999999999,0.0,0.5953947,0.3402255428571428,225.0,201.4,28.32,270,4.780475260291357
45,45,0.0,Al1 Ni2 S4,13.0,28.0,16.0,88.0,27.0,78.14285714285714,11.26530612244898,88.0,31.7118614,38.94690551428572,11.283711134693878,388.36,1728.0,1339.64,848.9871428571429,526.4310204081632,388.36,10.0,6.0,13.857142857142858,2.4489795918367347,1.0,0.4081632653061224,105.0,124.0,19.0,112.71428571428572,8.816326530612244,105.0,1.61,2.58,2.25,0.3771428571428572,2.58,2.0,2.0,2.4285714285714284,1.7959183673469388,4.0,0.0,8.0,8.0,2.2857142857142856,3.26530612244898,0.0,0.0,0.0,3.0,10.0,7.0,6.714285714285714,1.8775510204081631,6.0,0.0,0.0,5.0,5.0,1.8571428571428568,1.0612244897959184,2.0,2.0,0.5714285714285714,0.0,0.0,2.0,3.0,2.4285714285714284,0.7346938775510203,2.0,10.32,15.466874999999998,20.03821428571428,6.569897959183673,25.786875,2.202,1.2582857142857142,2.202,0.5953947,0.1701127714285714,225.0,136.42857142857142,75.91836734693878,136,2.7614964770485377
46,46,1.6,Al0.01 Cd0.99 Sb0.01 Te0.99,13.0,52.0,48.0,90.0,20.0,79.99,9.96,70.0,100.6184614,119.549152693,7.992447306999997,594.22,933.47,339.25,661.0418500000001,66.15363149999997,594.22,12.0,4.0,14.0,1.99,2.0,0.0198999999999997,121.0,144.0,23.0,140.89,3.0789,138.0,1.61,2.1,1.89435,0.20515,1.69,2.0,2.0,2.0,1.99,0.0,0.0,10.0,10.0,9.95,0.0995000000000007,10.0,0.0,0.0,3.0,16.0,13.0,13.95,2.04,12.0,0.0,0.0,5.0,5.0,1.03,1.0197,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.03,1.0197,0.0,16.48,18.2833333333,27.0980749999835,7.633224999983498,19.495,0.464,0.22968,0.0,0.0,0.0,225.0,173.225,21.085,62,4.103932114702586
47,47,2.27,Al0.01 Ga0.99 P1,13.0,31.0,15.0,83.0,10.0,78.495,4.505,83.0,42.7414614,50.134673693,19.39244304393,302.91,933.47,630.56,313.2578,10.244321999999991,317.3,13.0,2.0,14.0,1.0,1.0,0.49995,107.0,122.0,15.0,114.495,7.495,107.0,1.61,2.19,1.999,0.1909999999999999,2.19,2.0,2.0,2.0,1.0,3.0,0.0,10.0,10.0,4.95,4.999499999999999,0.0,0.0,0.0,3.0,13.0,10.0,8.95,4.0095,5.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,3.0,16.48,6.0902380952,20.7019815476,1.8682565476,22.5702380952,1.625,0.8125,1.625,0.0,0.0,225.0,33.805,31.805,5,2.3874681036082905
48,48,1.3,Al0.01 In0.99 P1,13.0,49.0,15.0,83.0,10.0,78.99000000000001,4.01,83.0,87.83646139999999,72.456698693,41.93768829393,317.3,933.47,616.1700000000001,376.0436,58.7436,317.3,13.0,2.0,14.0,1.0,2.0,0.9999,107.0,142.0,35.0,124.395,17.42895,107.0,1.61,2.19,1.98415,0.2058499999999999,2.19,2.0,2.0,2.0,1.0,3.0,0.0,10.0,10.0,4.95,4.999499999999999,0.0,0.0,0.0,3.0,13.0,10.0,8.95,4.0095,5.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,3.0,16.48,7.780000000000001,23.376219047600003,0.8749431428760005,22.5702380952,1.625,0.8125,1.625,0.0,0.0,225.0,70.92999999999999,68.93,5,2.3893549741429294
49,49,1.37,Al0.05 Cd0.95 Sb0.05 Te0.95,13.0,52.0,48.0,90.0,20.0,79.95,9.8,70.0,100.6184614,117.723763465,9.584236534999995,594.22,933.47,339.25,671.4492499999999,73.36778749999996,594.22,12.0,4.0,14.0,1.95,2.0,0.0974999999999998,121.0,144.0,23.0,140.45,3.3725,138.0,1.61,2.1,1.89175,0.20575,1.69,2.0,2.0,2.0,1.95,0.0,0.0,10.0,10.0,9.75,0.4875,10.0,0.0,0.0,3.0,16.0,13.0,13.75,2.2,12.0,0.0,0.0,5.0,5.0,1.15,1.0924999999999998,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.15,1.0924999999999998,0.0,16.48,18.2833333333,26.973708333317497,7.629458333317498,19.495,0.464,0.2204,0.0,0.0,0.0,225.0,174.125,21.425,62,3.9017245339125206
50,50,1.6,Al0.15 Ga0.85 As1,13.0,33.0,33.0,84.0,11.0,78.925,5.075,84.0,47.9400614,69.116690395,6.320272769249993,302.91,1090.0,787.0899999999999,743.7470000000001,374.71145,1090.0,13.0,2.0,14.0,1.0,1.0,0.1387500000000001,119.0,122.0,3.0,120.425,1.4249999999999998,119.0,1.61,2.18,1.98,0.2,2.18,2.0,2.0,2.0,1.0,3.0,0.0,10.0,10.0,9.25,1.3875,10.0,0.0,0.0,3.0,15.0,12.0,13.25,1.75,15.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,3.0,16.48,5.695,20.3379375,1.8370625,22.175,0.0,0.0,0.0,0.0,0.0,225.0,127.075,53.61375,4,2.802716825328978
51,51,1.36,Al0.1 Cd0.9 Sb0.1 Te0.9,13.0,52.0,48.0,90.0,20.0,79.9,9.6,70.0,100.6184614,115.44202693,11.573973069999996,594.22,933.47,339.25,684.4585,81.21464999999998,594.22,12.0,4.0,14.0,1.9,2.0,0.1899999999999997,121.0,144.0,23.0,139.9,3.690000000000001,138.0,1.61,2.1,1.8885,0.2065,1.69,2.0,2.0,2.0,1.9,0.0,0.0,10.0,10.0,9.5,0.95,10.0,0.0,0.0,3.0,16.0,13.0,13.5,2.4000000000000004,12.0,0.0,0.0,5.0,5.0,1.3,1.1700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3,1.1700000000000002,0.0,16.48,18.2833333333,26.818249999985,7.624749999984998,19.495,0.464,0.2088,0.0,0.0,0.0,225.0,175.25,21.85,62,3.695066549769396
52,52,1.5,Al0.1 In0.9 P1,13.0,49.0,15.0,83.0,10.0,78.9,4.1,83.0,87.83646139999999,68.50405793,41.682547863,317.3,933.47,616.1700000000001,398.711,81.411,317.3,13.0,2.0,14.0,1.0,2.0,0.99,107.0,142.0,35.0,123.45,16.695,107.0,1.61,2.19,1.9765,0.2134999999999999,2.19,2.0,2.0,2.0,1.0,3.0,0.0,10.0,10.0,4.5,4.95,0.0,0.0,0.0,3.0,13.0,10.0,8.5,4.05,5.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,3.0,16.48,7.780000000000001,23.0261190476,1.1104928571600006,22.5702380952,1.625,0.8125,1.625,0.0,0.0,225.0,74.80000000000001,72.80000000000001,5,2.3004686605774345
53,53,2.3,Al0.2 Ga0.8 P1,13.0,31.0,15.0,83.0,10.0,78.4,4.6,83.0,42.7414614,46.07423486,18.919012112,302.91,933.47,630.56,373.16100000000006,112.06180000000003,317.3,13.0,2.0,14.0,1.0,1.0,0.4800000000000001,107.0,122.0,15.0,114.4,7.4,107.0,1.61,2.19,1.98,0.2099999999999999,2.19,2.0,2.0,2.0,1.0,3.0,0.0,10.0,10.0,4.0,4.800000000000001,0.0,0.0,0.0,3.0,13.0,10.0,8.0,4.0,5.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,3.0,16.48,6.0902380952,20.4761190476,2.0941190476,22.5702380952,1.625,0.8125,1.625,0.0,0.0,225.0,49.1,47.1,5,2.0256967102260854
54,54,1.7,Al0.2 In0.8 P1,13.0,49.0,15.0,83.0,10.0,78.8,4.2,83.0,87.83646139999999,64.11223486,40.564612112,317.3,933.47,616.1700000000001,423.8970000000001,106.597,317.3,13.0,2.0,14.0,1.0,2.0,0.96,107.0,142.0,35.0,122.4,15.68,107.0,1.61,2.19,1.968,0.2219999999999999,2.19,2.0,2.0,2.0,1.0,3.0,0.0,10.0,10.0,4.0,4.800000000000001,0.0,0.0,0.0,3.0,13.0,10.0,8.0,4.0,5.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,3.0,16.48,7.780000000000001,22.6371190476,1.2983047619200008,22.5702380952,1.625,0.8125,1.625,0.0,0.0,225.0,79.1,77.1,5,2.186015973765996
55,55,2.0,Al0.35 Ga0.65 As1,13.0,33.0,33.0,84.0,11.0,78.825,5.175,84.0,47.9400614,64.842544255,13.251351979249993,302.91,1090.0,787.0899999999999,806.803,327.53045,1090.0,13.0,2.0,14.0,1.0,1.0,0.2887499999999999,119.0,122.0,3.0,120.325,1.325,119.0,1.61,2.18,1.96,0.22,2.18,2.0,2.0,2.0,1.0,3.0,0.0,10.0,10.0,8.25,2.8875,10.0,0.0,0.0,3.0,15.0,12.0,12.25,3.2375,15.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,3.0,16.48,5.695,20.1001875,2.0748125,22.175,0.0,0.0,0.0,0.0,0.0,225.0,143.175,51.46375,4,2.5524480957756484
56,56,1.81,Al0.3 Ga0.7 As1,13.0,33.0,33.0,84.0,11.0,78.85,5.15,84.0,47.9400614,65.91108079,11.678862657,302.91,1090.0,787.0899999999999,791.039,341.6903,1090.0,13.0,2.0,14.0,1.0,1.0,0.2550000000000002,119.0,122.0,3.0,120.35,1.35,119.0,1.61,2.18,1.965,0.215,2.18,2.0,2.0,2.0,1.0,3.0,0.0,10.0,10.0,8.5,2.55,10.0,0.0,0.0,3.0,15.0,12.0,12.5,2.85,15.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,3.0,16.48,5.695,20.159625,2.015375,22.175,0.0,0.0,0.0,0.0,0.0,225.0,139.15,52.605,4,2.553751136671311
